Longitude,Latitude,Hour,Weekday,Weekend,Final Noise Complaint Category
-73.96161884,40.75862893,12,1,0,0.24
-73.95457609,40.76975355,23,1,0,0.52
-73.98353952,40.73177128,22,1,0,0.44
-73.94538368,40.83672087,18,1,0,0.32
-74.00303897,40.75130681,23,1,0,0.84
-73.93086764,40.8567714,22,1,0,0.56
-73.95703726,40.76571973,14,1,0,0.04
-73.99632948,40.75011283,1,1,0,0.92
-73.99552022,40.76217046,0,1,0,0.48
-73.99997113,40.73468739,9,1,0,0.2
-73.93601825,40.85373599,21,1,0,0.24
-73.96988633,40.75544474,23,1,0,0.4
-73.9527619,40.82326405,19,1,0,0.4
-73.98291258,40.75647394,8,1,0,0.64
-73.95310013,40.78425341,3,1,0,0.0
-73.95825651,40.77296629,5,1,0,0.56
-73.91049846,40.87744967,22,1,0,0.04
-73.97670358,40.78927797,9,1,0,0.72
-73.97120898,40.79351733,10,1,0,0.4
-73.96392894,40.75874221,9,1,0,0.12
-73.97920254,40.72008066,1,1,0,0.44
-73.95220078,40.81975333,0,1,0,0.88
-73.95458462,40.82076984,22,1,0,0.96
-74.00026703,40.73880726,23,1,0,0.64
-73.97759331,40.74234307,10,1,0,0.16
-73.92844448,40.85110486,20,1,0,0.44
-73.96169855,40.80205342,17,1,0,0.0
-73.92419223,40.86504797,18,1,0,0.32
-73.97814561,40.76383179,10,1,0,0.16
-73.99193181,40.73440165,5,1,0,0.2
-73.97921306,40.73261871,18,1,0,0.08
-73.97008436,40.74847862,23,1,0,0.68
-73.93573338,40.84926745,1,1,0,0.16
-74.00382921,40.74817503,23,1,0,0.2
-73.94229206,40.830423,9,1,0,0.12
-73.99260512,40.71487,20,1,0,0.24
-74.00823264,40.72196789,18,1,0,0.96
-73.96835477,40.78824945,1,1,0,0.24
-73.98572465,40.72156108,9,1,0,0.04
-74.00208176,40.72680169,21,1,0,0.28
-73.99599878,40.72769643,21,1,0,0.24
-73.93489192,40.81160127,4,1,0,0.16
-73.98674038,40.71157851,23,1,0,0.2
-73.99425247,40.72841273,14,1,0,0.0
-73.98996228,40.73034475,13,1,0,0.04
-73.98186357,40.75151128,1,1,0,0.44
-73.98108541,40.72102518,1,1,0,0.44
-73.97900166,40.78515582,13,1,0,0.12
-73.98580911,40.76542494,12,1,0,0.0
-74.00110422,40.73915035,22,1,0,0.36
-73.93917635,40.84322273,3,1,0,0.0
-73.99406912,40.76155558,1,1,0,0.44
-73.94190485,40.85176566,2,1,0,0.0
-73.98411908,40.72231842,12,1,0,0.16
-74.00642755,40.74620144,19,1,0,0.0
-73.9842413,40.7546873,9,1,0,0.2
-73.94532531,40.80220601,20,1,0,0.08
-74.00010462,40.72147962,20,1,0,0.12
-73.93789928,40.84842601,15,1,0,0.28
-73.98724025,40.77601706,22,1,0,0.52
-73.98373864,40.7438043,17,1,0,0.0
-73.98093259,40.76337392,2,1,0,0.0
-73.93249462,40.79597691,1,1,0,0.08
-73.99814471,40.75666458,2,1,0,0.16
-73.97595501,40.78214151,15,1,0,0.04
-73.9784552,40.74417947,22,1,0,0.44
-73.95088174,40.8054912,22,1,0,0.76
-73.99547346,40.75962609,18,1,0,0.16
-73.95117957,40.79342001,12,1,0,0.08
-73.98633457,40.72042482,11,1,0,0.4
-73.99487249,40.7356397,21,1,0,0.48
-73.98976918,40.71902535,23,1,0,0.32
-73.97429826,40.7523909,21,1,0,0.08
-73.98425988,40.78298832,7,1,0,0.32
-73.93689357,40.85698071,18,1,0,0.08
-73.95389153,40.82511994,11,1,0,0.16
-73.9510857,40.7933788,0,1,0,0.76
-73.92959599,40.7979404,23,1,0,0.28
-73.97435885,40.74500205,4,1,0,0.0
-73.93964661,40.82683156,2,1,0,0.36
-74.00823264,40.72196789,14,1,0,0.96
-73.95257383,40.81845798,0,1,0,0.88
-73.99604775,40.75375784,10,1,0,0.16
-73.94619429,40.81301788,7,1,0,0.36
-73.96299329,40.79907855,20,1,0,0.64
-73.98859213,40.74603637,22,1,0,0.48
-73.9359314,40.81255976,18,1,0,0.24
-74.00112953,40.74166729,2,1,0,0.16
-73.99167771,40.74651971,18,1,0,0.32
-73.98859213,40.74603637,19,1,0,0.4
-73.99686773,40.73986944,22,1,0,0.12
-74.00996666,40.713588,9,1,0,0.2
-73.9898692,40.72558259,9,1,0,0.32
-74.00646355,40.70817284,19,1,0,0.12
-73.98975291,40.73102817,10,1,0,0.56
-73.98572929,40.73358586,21,1,0,0.4
-73.99553959,40.74238633,11,1,0,0.0
-73.94253117,40.83389792,22,1,0,0.6
-73.9726961,40.78671625,8,1,0,0.12
-73.98419862,40.73682995,18,1,0,0.12
-74.00733633,40.70729446,22,1,0,0.72
-73.98576601,40.71374675,22,1,0,0.68
-73.95301398,40.7784016,3,1,0,0.16
-73.97987514,40.77451189,9,1,0,0.28
-73.93546898,40.85727909,22,1,0,0.12
-73.9385201,40.81809178,21,1,0,0.36
-74.00111843,40.72587123,6,1,0,0.12
-73.99154407,40.7189953,9,1,0,0.36
-73.95192686,40.81383011,21,1,0,0.52
-73.9706166,40.79371481,14,1,0,0.08
-73.94454975,40.83567474,6,1,0,0.0
-73.97029616,40.79151345,1,1,0,0.24
-73.94703378,40.81582887,19,1,0,0.04
-73.91575635,40.86879686,11,1,0,0.08
-73.94304123,40.83327787,18,1,0,0.4
-74.00591642,40.7207274,23,1,0,0.32
-73.98373582,40.72579598,0,1,0,0.44
-73.96835477,40.78824945,23,1,0,0.96
-73.9541558,40.77718339,9,1,0,0.0
-73.92742915,40.86400706,22,1,0,0.12
-73.97972484,40.74640295,8,1,0,0.64
-73.97534185,40.7412749,23,1,0,0.24
-73.93333403,40.84496239,22,1,0,0.56
-73.98253381,40.74185536,23,1,0,0.8
-73.95711504,40.76826413,23,1,0,0.44
-73.92673485,40.8608612,17,1,0,0.44
-73.93121156,40.80036497,19,1,0,0.24
-73.96750473,40.76892901,12,1,0,0.24
-73.96859106,40.77659071,2,1,0,0.64
-74.00823264,40.72196789,17,1,0,0.96
-73.99228871,40.73716839,19,1,0,0.24
-73.98721542,40.73609748,0,1,0,0.32
-74.00549582,40.73875498,6,1,0,0.16
-73.99153686,40.71896511,18,1,0,0.28
-73.96392309,40.75622253,18,1,0,0.12
-73.98002549,40.77881566,18,1,0,0.04
-73.95894898,40.76243497,6,1,0,0.16
-73.96400473,40.75877517,23,1,0,0.44
-73.94113689,40.79643453,20,1,0,0.2
-73.95719764,40.78017633,21,1,0,0.52
-73.98281705,40.77699087,7,1,0,0.6
-73.99276859,40.77087664,8,1,0,0.16
-73.94226231,40.80641492,11,1,0,0.12
-73.94907738,40.80796067,20,1,0,0.32
-74.00864813,40.72670806,11,1,0,0.24
-73.95075754,40.80248567,1,1,0,0.36
-74.00031391,40.73137996,3,1,0,0.12
-74.00281823,40.73760777,6,1,0,0.0
-73.98560528,40.77317606,5,1,0,0.0
-73.967804,40.79210564,11,1,0,0.28
-73.98672147,40.71595365,14,1,0,0.04
-73.98349345,40.72838425,0,1,0,0.24
-73.99566827,40.76139645,17,1,0,0.92
-73.96835477,40.78824945,23,1,0,0.96
-74.00052328,40.74369841,21,1,0,0.08
-73.98556065,40.72923814,18,1,0,0.04
-73.93768695,40.80113992,16,1,0,0.04
-73.96991438,40.7972169,19,1,0,0.48
-73.97411901,40.78640643,8,1,0,0.12
-73.98318365,40.76937976,1,1,0,0.48
-73.94944624,40.80742287,22,1,0,0.6
-74.00823264,40.72196789,14,1,0,0.96
-73.98648403,40.74836369,23,1,0,0.72
-73.98355786,40.77445209,0,1,0,0.04
-73.92446217,40.86292924,1,1,0,0.84
-73.94091034,40.80753134,22,1,0,0.6
-73.94048057,40.81147529,21,1,0,0.36
-73.98196732,40.72821933,15,1,0,0.12
-73.97411901,40.78640643,11,1,0,0.16
-74.01150509,40.70296014,21,1,0,0.32
-73.9935434,40.74811178,6,1,0,0.0
-73.95947915,40.79881662,19,1,0,0.44
-73.94899606,40.77737885,19,1,0,0.12
-73.92591736,40.86776908,15,1,0,0.04
-73.9961398,40.72230847,7,1,0,0.2
-73.9924201,40.75584367,11,1,0,0.28
-73.96859106,40.77659071,22,1,0,0.92
-73.94942043,40.78435341,1,1,0,0.16
-73.98954669,40.75756989,23,1,0,0.12
-73.99594524,40.71821329,21,1,0,0.16
-73.91894337,40.86446252,0,1,0,0.68
-73.92781999,40.85033046,10,1,0,0.52
-73.94163676,40.83596973,5,1,0,0.04
-73.94944724,40.82513729,19,1,0,0.28
-73.95061154,40.82399874,21,1,0,0.16
-73.93665565,40.83729554,9,1,0,0.04
-73.98717559,40.7742961,4,1,0,0.08
-73.93716161,40.82580096,18,1,0,0.0
-73.98208023,40.77792945,21,1,0,0.16
-73.98760991,40.71035718,11,1,0,0.08
-73.92276447,40.86476432,5,1,0,0.04
-74.00662146,40.73643286,21,1,0,0.36
-74.00065336,40.76012297,8,1,0,0.16
-73.92679272,40.86083928,21,1,0,0.88
-73.98018434,40.73036544,19,1,0,0.08
-73.93636218,40.81163228,21,1,0,0.32
-73.98913488,40.75948568,10,1,0,0.12
-73.99112576,40.71776013,13,1,0,0.08
-73.98839066,40.72168764,0,1,0,0.6
-73.98463356,40.72846949,4,1,0,0.16
-73.95802525,40.77328185,12,1,0,0.56
-73.96835477,40.78824945,23,1,0,0.96
-73.98056082,40.7632174,0,1,0,0.4
-73.95340565,40.78111355,21,1,0,0.08
-73.92673485,40.8608612,20,1,0,0.92
-73.97768722,40.76364506,20,1,0,0.56
-73.94959885,40.79192895,9,1,0,0.12
-73.95303443,40.7801253,7,1,0,0.96
-73.91824099,40.86821952,22,1,0,0.76
-73.98828573,40.72344702,5,1,0,0.0
-73.98256528,40.71811323,11,1,0,0.4
-73.94508756,40.82332104,22,1,0,0.36
-73.98134147,40.74707843,22,1,0,0.84
-73.93450577,40.79651878,23,1,0,0.6
-74.00591642,40.7207274,0,1,0,0.16
-73.98174697,40.74233556,20,1,0,0.24
-73.98738866,40.73587792,3,1,0,0.04
-73.94724401,40.77849516,12,1,0,0.08
-73.94305775,40.82664391,21,1,0,0.52
-73.97358868,40.74873748,10,1,0,0.28
-73.98207675,40.77746285,5,1,0,0.12
-73.98184871,40.76628623,22,1,0,0.48
-73.95003001,40.82375421,23,1,0,0.16
-73.95706436,40.80207923,1,1,0,0.28
-73.98235975,40.74501728,9,1,0,0.08
-73.99632948,40.75011283,0,1,0,0.96
-73.97752332,40.78935498,13,1,0,0.44
-73.9521297,40.81308088,1,1,0,0.32
-73.92556364,40.86723089,20,1,0,0.12
-73.98371856,40.73738433,22,1,0,0.56
-74.00861388,40.71297329,23,1,0,0.52
-74.00595129,40.70720671,21,1,0,0.72
-73.99842731,40.71189491,23,1,0,0.24
-73.95532147,40.82107204,1,1,0,0.88
-73.97766377,40.79051878,20,1,0,0.48
-73.99290408,40.7529425,23,1,0,0.16
-73.93001006,40.79916755,2,1,0,0.96
-73.94222774,40.8337523,0,1,0,0.72
-73.97776633,40.72129357,10,1,0,0.12
-73.92345238,40.86390843,0,1,0,0.48
-73.93574144,40.79976649,0,1,0,0.16
-73.98864997,40.76662471,17,1,0,0.0
-73.94711941,40.77171286,9,1,0,0.28
-73.97732695,40.78273465,23,1,0,0.04
-73.99888129,40.74224368,15,1,0,0.04
-73.96578435,40.75863299,6,1,0,0.04
-73.94548329,40.80777238,14,1,0,0.16
-74.00740516,40.71003922,6,1,0,0.72
-73.97416124,40.76134149,22,1,0,0.32
-73.96342549,40.76185733,3,1,0,0.0
-73.99000993,40.7253987,8,1,0,0.16
-73.96280457,40.79423679,12,1,0,0.2
-73.95289484,40.81921839,22,1,0,0.88
-74.00517594,40.70883714,6,1,0,0.52
-73.94454975,40.83567474,5,1,0,0.04
-73.95063142,40.82156144,4,1,0,0.16
-73.95534295,40.76753336,23,1,0,0.52
-73.99224756,40.71872911,0,1,0,0.88
-73.996892,40.76109731,15,1,0,0.0
-73.98839135,40.75916447,9,1,0,0.08
-73.96855471,40.76251484,12,1,0,0.08
-74.00643483,40.7095562,23,1,0,0.6
-73.92781999,40.85033046,0,1,0,0.72
-73.9356483,40.84754647,17,1,0,0.28
-73.96797528,40.75136553,9,1,0,0.56
-73.95063142,40.82156144,2,1,0,0.52
-73.98219353,40.77279681,23,1,0,0.16
-74.00025979,40.73267823,23,1,0,0.36
-73.99192138,40.73116558,10,1,0,0.28
-73.94970195,40.82277969,15,1,0,0.08
-73.99897549,40.71806514,10,1,0,0.32
-74.00348237,40.74105241,20,1,0,0.04
-73.95289484,40.81921839,20,1,0,0.76
-73.95791557,40.77544741,17,1,0,0.0
-73.93808605,40.84193762,9,1,0,0.04
-74.00823264,40.72196789,17,1,0,0.96
-73.95347778,40.8019159,21,1,0,0.52
-74.00155534,40.7410799,0,1,0,0.4
-73.94169095,40.82362403,18,1,0,0.16
-73.98014086,40.76730974,9,1,0,0.72
-73.94882063,40.82240877,20,1,0,0.2
-74.00220102,40.73291425,23,1,0,0.28
-73.95462994,40.78080114,8,1,0,0.52
-73.9761657,40.78871793,7,1,0,0.52
-73.97972484,40.74640295,1,1,0,0.36
-73.96587728,40.76043356,19,1,0,0.24
-73.98551442,40.72613382,11,1,0,0.16
-73.96788178,40.80304341,7,1,0,0.04
-73.95625868,40.81338993,15,1,0,0.0
-73.96847518,40.79326685,6,1,0,0.24
-73.94122451,40.8485595,21,1,0,0.32
-73.95613712,40.80598188,0,1,0,0.12
-73.97129595,40.75931793,21,1,0,0.36
-74.00449546,40.72705688,2,1,0,0.2
-73.99563578,40.76138273,22,1,0,0.68
-73.98571971,40.72778344,1,1,0,0.64
-73.95500941,40.78030449,8,1,0,0.52
-73.98666392,40.76919357,23,1,0,0.36
-73.98022458,40.77712494,5,1,0,0.04
-73.97030087,40.78905143,1,1,0,0.72
-73.99581083,40.73301027,16,1,0,0.2
-73.99288494,40.76319687,20,1,0,0.0
-73.94328816,40.78947222,10,1,0,0.6
-73.94875755,40.80579494,4,1,0,0.28
-73.94897298,40.7792233,8,1,0,0.4
-73.96943237,40.75362485,23,1,0,0.2
-73.95961342,40.77395762,18,1,0,0.24
-73.99295332,40.76518406,9,1,0,0.08
-73.92781999,40.85033046,8,1,0,0.6
-73.97984069,40.72136532,23,1,0,0.16
-73.95281899,40.81918543,7,1,0,0.12
-73.98519222,40.76354472,7,1,0,0.52
-73.9858793,40.74085398,22,1,0,0.32
-73.98984401,40.77246288,11,1,0,0.4
-73.94235063,40.83789962,16,1,0,0.68
-73.91841532,40.86758287,7,1,0,0.0
-73.93563519,40.85362873,11,1,0,0.24
-73.99247409,40.72529184,20,1,0,0.32
-73.98369188,40.72845015,20,1,0,0.44
-73.92941921,40.85567264,11,1,0,0.56
-73.99005777,40.71912144,9,1,0,0.16
-73.93926783,40.85386674,23,1,0,0.24
-73.93819371,40.79218689,0,1,0,0.2
-73.97850529,40.72316839,3,1,0,0.28
-73.98515641,40.72985292,22,1,0,0.44
-73.95519143,40.82103631,1,1,0,0.88
-73.93668868,40.84056451,0,1,0,0.68
-73.99453544,40.75352448,7,1,0,0.2
-73.97559191,40.77777456,20,1,0,0.16
-73.93723086,40.8519773,18,1,0,0.0
-74.00595129,40.70720671,21,1,0,0.72
-73.98157061,40.76675829,9,1,0,0.4
-74.00770823,40.71076382,12,1,0,0.24
-74.00141078,40.7310643,16,1,0,0.2
-73.94959885,40.79192895,20,1,0,0.92
-73.94711941,40.77171286,9,1,0,0.28
-73.98035994,40.74666106,21,1,0,0.92
-73.97467578,40.79417688,1,1,0,0.48
-73.9745651,40.79084201,3,1,0,0.0
-74.0053378,40.74819144,3,1,0,0.04
-73.99475042,40.72781989,23,1,0,0.28
-73.93863593,40.79826121,22,1,0,0.28
-73.94525039,40.81425256,8,1,0,0.28
-73.98461925,40.75919971,0,1,0,0.32
-73.9803123,40.72470303,16,1,0,0.16
-73.93843451,40.82468729,0,1,0,0.76
-73.9391066,40.82860436,19,1,0,0.28
-74.00294755,40.72450705,0,1,0,0.48
-73.98755731,40.72162991,22,1,0,0.44
-73.98236287,40.71959811,15,1,0,0.52
-73.98947355,40.71789448,1,1,0,0.0
-73.96673664,40.75992604,10,1,0,0.08
-73.93491692,40.80080902,9,1,0,0.12
-73.92446217,40.86292924,0,1,0,0.84
-74.00517594,40.70883714,1,1,0,0.44
-73.95373274,40.80924716,11,1,0,0.08
-73.98041167,40.74258786,5,1,0,0.0
-73.9741899,40.78984834,20,1,0,0.16
-73.98881365,40.75935116,10,1,0,0.12
-73.9936797,40.75700203,22,1,0,0.12
-73.97551269,40.78700234,2,1,0,0.0
-73.93843451,40.82468729,23,1,0,0.84
-73.93493731,40.85385615,23,1,0,0.88
-73.93001006,40.79916755,2,1,0,0.96
-73.9754805,40.78615146,5,1,0,0.0
-73.98291268,40.74202559,8,1,0,0.04
-73.96100273,40.76902855,5,1,0,0.12
-73.9461208,40.80114966,1,1,0,0.16
-73.97776687,40.77375396,14,1,0,0.2
-73.99154609,40.75993602,0,1,0,0.36
-73.94763718,40.77441392,9,1,0,0.08
-73.93797874,40.83685985,0,1,0,0.16
-73.98419443,40.73926729,6,1,0,0.04
-73.99570321,40.72336519,1,1,0,0.52
-73.97145886,40.80033256,0,1,0,0.16
-73.99396076,40.76232684,3,1,0,0.2
-73.95295197,40.77418291,9,1,0,0.56
-73.95253202,40.82642862,22,1,0,0.16
-73.94162388,40.80946399,21,1,0,0.24
-73.97292682,40.78767696,20,1,0,0.04
-73.92154994,40.86456039,15,1,0,0.0
-73.97595439,40.78385148,23,1,0,0.24
-73.94269165,40.78602729,20,1,0,0.28
-73.99102147,40.74216923,11,1,0,0.12
-73.9935591,40.73506873,6,1,0,0.16
-73.94328816,40.78947222,14,1,0,0.28
-73.98889728,40.77731,19,1,0,0.0
-73.96859106,40.77659071,20,1,0,0.8
-73.93825352,40.84062574,0,1,0,0.32
-74.00188752,40.74757947,12,1,0,0.0
-73.96082322,40.76731852,0,1,0,0.0
-73.97167618,40.79043237,15,1,0,0.04
-73.94625882,40.8270544,23,1,0,0.28
-73.94959885,40.79192895,21,1,0,0.88
-73.97663873,40.72709028,17,1,0,0.0
-73.98790498,40.7142438,22,1,0,0.68
-73.94380975,40.83040728,17,1,0,0.52
-73.96682989,40.76114748,22,1,0,0.16
-73.94334465,40.83342349,17,1,0,0.04
-73.93001006,40.79916755,2,1,0,0.96
-73.97084119,40.75094909,22,1,0,0.32
-73.96859106,40.77659071,22,1,0,0.92
-73.99290392,40.75445211,23,1,0,0.16
-73.94087286,40.82939027,12,1,0,0.16
-73.94711941,40.77171286,23,1,0,0.84
-73.97610454,40.77801071,0,1,0,0.2
-74.00800022,40.70924045,9,1,0,0.28
-73.95944867,40.80141587,19,1,0,0.44
-73.94285089,40.79823868,19,1,0,0.12
-73.92673485,40.8608612,16,1,0,0.4
-73.97294998,40.74846835,21,1,0,0.44
-73.9747156,40.74640744,22,1,0,0.48
-73.94993461,40.80167562,22,1,0,0.52
-73.94909365,40.7772444,21,1,0,0.24
-73.9876435,40.72377083,11,1,0,0.24
-73.98142744,40.73643704,11,1,0,0.08
-73.95694123,40.76908474,23,1,0,0.44
-73.99021688,40.716481,22,1,0,0.52
-73.97670485,40.76499528,13,1,0,0.08
-73.9404822,40.83792612,18,1,0,0.48
-73.98102888,40.72950373,23,1,0,0.6
-74.01055206,40.72014518,10,1,0,0.0
-73.99665908,40.72693066,10,1,0,0.44
-73.98862834,40.72417441,21,1,0,0.72
-73.95961342,40.77395762,22,1,0,0.28
-73.93239997,40.85717578,13,1,0,0.2
-74.0107577,40.72018634,22,1,0,0.24
-73.92673485,40.8608612,0,1,0,0.56
-73.97663858,40.78926148,6,1,0,0.48
-74.00950785,40.70869139,20,1,0,0.32
-73.99985209,40.72179252,19,1,0,0.48
-73.98375503,40.75057835,7,1,0,0.28
-73.95869834,40.79988679,21,1,0,0.52
-74.01149467,40.70524378,1,1,0,0.32
-73.99664185,40.71076952,23,1,0,0.36
-73.95524922,40.82106104,21,1,0,0.92
-73.92692385,40.86323823,17,1,0,0.16
-73.98923718,40.77421946,0,1,0,0.48
-73.98722919,40.73957234,10,1,0,0.24
-73.95132469,40.77769001,22,1,0,0.52
-73.96455113,40.79692992,22,1,0,0.56
-73.98797295,40.75735839,11,1,0,0.0
-73.97151625,40.79282848,13,1,0,0.08
-73.98016354,40.76388705,13,1,0,0.08
-73.95825651,40.77296629,11,1,0,0.8
-74.0153874,40.70986002,16,1,0,0.08
-73.99252865,40.75347496,6,1,0,0.32
-73.96859106,40.77659071,8,1,0,0.72
-73.96859106,40.77659071,4,1,0,0.8
-73.97516392,40.7248777,21,1,0,0.6
-73.97548205,40.78195202,15,1,0,0.04
-73.95390798,40.78050442,10,1,0,0.44
-73.99337855,40.73635326,9,1,0,0.24
-73.98313611,40.72899902,0,1,0,0.24
-73.94339664,40.78930759,17,1,0,0.28
-73.92291562,40.86225027,0,1,0,0.84
-73.94682005,40.78037786,8,1,0,0.04
-73.955519,40.77960204,20,1,0,0.28
-73.9498804,40.78732341,22,1,0,0.24
-73.99548624,40.73078426,2,1,0,0.12
-74.00937757,40.70563373,20,1,0,0.0
-74.00585549,40.72530566,15,1,0,0.08
-73.99914457,40.75458407,6,1,0,0.32
-73.93239997,40.85717578,22,1,0,0.56
-73.94617411,40.78882585,9,1,0,0.12
-73.99344493,40.72182253,21,1,0,0.28
-73.95201125,40.82705969,9,1,0,0.08
-73.94573927,40.81281182,0,1,0,0.84
-73.98408298,40.73754632,18,1,0,0.52
-74.00823264,40.72196789,18,1,0,0.96
-73.9801421,40.73891259,15,1,0,0.16
-73.97922925,40.78486766,10,1,0,0.4
-74.00816629,40.71044539,21,1,0,0.76
-73.93252347,40.84589512,22,1,0,0.56
-73.93540303,40.84701386,19,1,0,0.48
-73.96628956,40.79456723,11,1,0,0.32
-74.00778798,40.71409046,23,1,0,0.52
-73.95824629,40.76048046,7,1,0,0.12
-73.98624749,40.74032703,12,1,0,0.24
-74.00184402,40.74070387,8,1,0,0.08
-73.94289685,40.8372988,21,1,0,0.12
-73.96907301,40.79687084,16,1,0,0.24
-73.95376167,40.79880075,0,1,0,0.8
-73.95512984,40.80521297,16,1,0,0.0
-74.00493009,40.74970381,10,1,0,0.24
-74.00364807,40.73550252,7,1,0,0.36
-73.98712012,40.72510473,1,1,0,0.72
-73.92781999,40.85033046,23,1,0,0.76
-74.00451055,40.73671842,4,1,0,0.0
-73.93049252,40.85596423,18,1,0,0.76
-73.98985254,40.76387733,1,1,0,0.28
-73.95515699,40.76491755,5,1,0,0.08
-74.00923827,40.71552038,4,1,0,0.28
-73.9722452,40.75954049,8,1,0,0.0
-74.00666586,40.71139243,8,1,0,0.16
-73.99548624,40.73078426,5,1,0,0.04
-73.94664702,40.81157163,21,1,0,0.76
-73.95103192,40.80757451,23,1,0,0.6
-73.99895318,40.76023001,0,1,0,0.44
-73.93824845,40.80325915,2,1,0,0.16
-73.99240854,40.73059196,23,1,0,0.84
-73.93491455,40.84386815,18,1,0,0.08
-73.98664226,40.76919083,21,1,0,0.08
-73.98633457,40.72042482,14,1,0,0.12
-73.9619648,40.7596199,0,1,0,0.2
-73.993438,40.71893504,14,1,0,0.08
-73.9417423,40.81448964,1,1,0,0.12
-73.92895794,40.86109314,12,1,0,0.2
-74.00095642,40.74965725,23,1,0,0.52
-73.99658967,40.74363248,10,1,0,0.36
-73.95745092,40.80195586,8,1,0,0.12
-73.99524898,40.71862497,12,1,0,0.0
-74.00686788,40.7115873,18,1,0,0.2
-73.98797295,40.75735839,22,1,0,0.12
-74.01005794,40.72086161,17,1,0,0.04
-73.96455113,40.79692992,22,1,0,0.56
-73.94135682,40.83377382,18,1,0,0.2
-73.97347893,40.79777495,13,1,0,0.0
-73.9743212,40.78649156,20,1,0,0.04
-73.93574144,40.79976649,20,1,0,0.04
-73.95075754,40.80248567,22,1,0,0.52
-73.97378288,40.75966436,16,1,0,0.0
-73.95257383,40.81845798,15,1,0,0.08
-73.937612,40.8425714,18,1,0,0.2
-73.94817099,40.79830432,19,1,0,0.12
-73.93217182,40.85756814,4,1,0,0.28
-73.99851654,40.75432057,2,1,0,0.16
-73.99741604,40.7448347,23,1,0,0.4
-73.95281733,40.80624132,22,1,0,0.76
-73.94959885,40.79192895,23,1,0,0.84
-74.00286215,40.75203966,23,1,0,0.84
-73.98589869,40.73447518,11,1,0,0.44
-74.01068215,40.7215203,3,1,0,0.08
-74.00629147,40.71926992,6,1,0,0.0
-74.00823264,40.72196789,17,1,0,0.96
-73.95532147,40.82107204,12,1,0,0.68
-74.00264084,40.72315938,17,1,0,0.28
-73.94467403,40.81659079,12,1,0,0.0
-73.94013934,40.80930129,6,1,0,0.08
-73.9451129,40.82326067,23,1,0,0.44
-73.94944724,40.82513729,20,1,0,0.24
-74.00112587,40.73915309,23,1,0,0.64
-73.98331112,40.77932945,16,1,0,0.0
-73.94955268,40.77661331,19,1,0,0.12
-74.00220102,40.73291425,18,1,0,0.0
-73.97743557,40.78187282,3,1,0,0.12
-73.9951412,40.76199204,9,1,0,0.64
-73.98480671,40.74443574,10,1,0,0.24
-73.98799399,40.7207681,3,1,0,0.24
-74.0122702,40.70571306,21,1,0,0.6
-73.95283404,40.76736493,13,1,0,0.0
-73.94573927,40.81281182,7,1,0,0.36
-74.01452348,40.71792973,22,1,0,0.04
-73.95063055,40.77403372,23,1,0,0.76
-73.94330165,40.81180333,21,1,0,0.48
-73.95384069,40.80465254,22,1,0,0.6
-73.98171852,40.76710964,2,1,0,0.32
-73.93789928,40.84842601,10,1,0,0.24
-74.0143807,40.70822427,15,1,0,0.04
-73.97972484,40.74640295,21,1,0,0.92
-73.94668848,40.83647171,4,1,0,0.08
-73.97411901,40.78640643,13,1,0,0.2
-73.94925138,40.79768724,17,1,0,0.12
-73.9541629,40.82456287,11,1,0,0.16
-73.91759297,40.86888602,19,1,0,0.48
-73.9401042,40.79215222,18,1,0,0.44
-73.96870584,40.79426325,4,1,0,0.04
-73.98085045,40.74775081,21,1,0,0.6
-73.96859106,40.77659071,7,1,0,0.8
-73.93271168,40.84563723,22,1,0,0.56
-73.98913488,40.75948568,19,1,0,0.04
-73.98231297,40.78527714,5,1,0,0.04
-73.99280496,40.76838168,23,1,0,0.24
-73.97688346,40.78085442,1,1,0,0.04
-73.97407311,40.73736884,14,1,0,0.16
-73.95303443,40.7801253,7,1,0,0.96
-73.96387213,40.75700751,3,1,0,0.04
-73.94720465,40.78260127,19,1,0,0.32
-73.95519143,40.82103631,22,1,0,0.96
-73.99748185,40.722443,8,1,0,0.28
-73.99821331,40.75587135,0,1,0,0.76
-73.95793488,40.77917477,2,1,0,0.12
-73.99632948,40.75011283,10,1,0,0.12
-73.97618103,40.73578282,12,1,0,0.24
-73.99946612,40.71557015,9,1,0,0.12
-73.98089938,40.76589358,10,1,0,0.4
-73.99373529,40.74162321,15,1,0,0.08
-74.00562285,40.74742015,7,1,0,0.4
-73.93824845,40.80325915,6,1,0,0.0
-73.93673791,40.84960286,11,1,0,0.08
-73.97686193,40.74929537,23,1,0,0.52
-73.99384601,40.75403222,6,1,0,0.32
-73.93963526,40.85128692,22,1,0,0.56
-73.93359415,40.84507233,18,1,0,0.72
-73.99696468,40.75040928,20,1,0,0.32
-73.97375793,40.79549415,1,1,0,0.48
-73.93563973,40.8489298,0,1,0,0.56
-73.97808426,40.76380433,7,1,0,0.16
-74.00874094,40.71913252,15,1,0,0.04
-73.95912275,40.81456573,2,1,0,0.16
-73.98148308,40.74396865,5,1,0,0.12
-74.00095642,40.74965725,22,1,0,0.4
-73.97850529,40.72316839,23,1,0,0.64
-73.94640461,40.78062469,1,1,0,0.16
-73.9815978,40.74675184,22,1,0,0.84
-73.97740791,40.75697803,6,1,0,0.0
-73.99109019,40.71398334,20,1,0,0.04
